"MLS_NUM","ADDR_LAT","ADDR_LON"
"71435644","42.4733","-71.0604"
"71435650","42.4504","-71.0673"
"71435716","42.461","-71.0765"
"71437495","42.451","-71.0536"
"71437572","42.4512","-71.0677"
"71437748","42.4642","-71.0639"
"71438145","42.4524","-71.0656"
"71438148","42.4672","-71.0649"
"71438305","42.4523","-71.0755"
"71438461","42.4479","-71.0519"
"71439381","42.4507","-71.0691"
"71439772","42.4623","-71.0622"
"71440057","42.4749","-71.0527"
"71440104","42.4521","-71.0651"
"71440128","42.4533","-71.0695"
"71440180","42.4473","-71.0603"
"71440372","42.464","-71.0534"
"71440449","42.4735","-71.0603"
"71441211","42.4716","-71.0692"
"71441348","42.4696","-71.0674"
"71441601","42.4582","-71.0686"
"71441759","42.4503","-71.0692"
"71441920","42.4688","-71.0618"
"71443153","42.4723","-71.0612"
"71443885","42.4567","-71.0702"
"71444227","42.4684","-71.0524"
"71444537","42.4512","-71.0677"
"71445149","42.4577","-71.0483"
"71445362","42.4529","-71.0569"
"71445997","42.4531","-71.0645"
"71446214","42.4423","-71.05"
"71447458","42.456","-71.0506"
"71448491","42.4568","-71.0734"
"71448581","42.4566","-71.0621"
"71448777","42.4503","-71.0744"
"71449423","42.474","-71.0571"
"71449947","42.4582","-71.0686"
"71449984","42.4582","-71.0686"
"71451637","42.4522","-71.0598"
"71451923","42.4702","-71.0745"
"71452908","42.4442","-71.0543"
"71453373","42.4533","-71.0666"
"71453640","42.4647","-71.0546"
"71453686","42.4621","-71.0552"
"71455119","42.4733","-71.061"
"71455265","42.4558","-71.0487"
"71455770","42.455","-71.0711"
"71457744","42.4578","-71.066"
"71457885","42.4624","-71.0788"
"71458028","42.4527","-71.0632"
"71458108","42.4633","-71.0719"
"71458338","42.4641","-71.044"
"71460127","42.4697","-71.0625"
"71460256","42.4602","-71.051"
"71460630","42.4543","-71.0526"
"71460677","42.4532","-71.0726"
"71460695","42.4456","-71.0511"
"71460712","42.4608","-71.0717"
"71461275","42.4637","-71.0595"
"71462653","42.4542","-71.0703"
"71463138","42.4596","-71.0764"
"71463294","42.4582","-71.0686"
"71463626","42.4613","-71.0715"
"71464716","42.4498","-71.0705"
"71465425","42.4643","-71.0641"
"71466434","42.4603","-71.0526"
"71466723","42.4703","-71.0677"
"71466806","42.4558","-71.0615"
"71467141","42.448","-71.0613"
"71467579","42.4692","-71.0526"
"71468933","42.4548","-71.064"
"71469581","42.4556","-71.0496"
"71470953","42.4468","-71.0735"
"71471383","42.46","-71.0561"
"71472187","42.4523","-71.0699"
"71473978","42.4643","-71.0641"
"71473989","42.4734","-71.0519"
"71474533","42.4708","-71.0668"
"71474621","42.4582","-71.0686"
"71474935","42.4681","-71.0615"
"71475000","42.4643","-71.0641"
"71475890","42.4714","-71.0673"
"71477225","42.4562","-71.0621"
"71477693","42.4482","-71.0737"
"71477728","42.4557","-71.075"
"71479806","42.4657","-71.0761"
"71480445","42.4563","-71.0511"
"71482326","42.4479","-71.0585"
"71482758","42.4448","-71.0331"
"71482868","42.4516","-71.0483"
"71482950","42.4676","-71.0725"
"71483033","42.4473","-71.0603"
"71483229","42.4476","-71.0695"
"71485030","42.466","-71.06"
"71485293","42.4669","-71.0704"
"71486084","42.458","-71.0482"
"71486161","42.4567","-71.0756"
"71486685","42.4464","-71.073"
"71486726","42.4572","-71.0621"
"71486849","42.456","-71.0447"
"71487421","42.4522","-71.0671"
"71488929","42.4452","-71.0568"
"71489616","42.4724","-71.0625"
"71490116","42.4727","-71.0761"
"71490143","42.444","-71.0558"
"71490483","42.461","-71.0593"
"71490622","42.4554","-71.0606"
"71490643","42.4582","-71.0686"
"71491167","42.4563","-71.0622"
"71491192","42.4552","-71.0504"
"71491286","42.4612","-71.0536"
"71491325","42.4528","-71.0754"
"71491732","42.4526","-71.0554"
"71492001","42.458","-71.069"
"71492141","42.4533","-71.0666"
"71492695","42.4582","-71.0686"
"71493213","42.4681","-71.0615"
"71493365","42.4603","-71.0763"
"71495716","42.4725","-71.0575"
"71495765","42.466","-71.0672"
"71495898","42.4563","-71.0435"
"71496595","42.4475","-71.0601"
"71496869","42.4424","-71.0554"
"71497665","42.4652","-71.066"
"71498517","42.4582","-71.0686"
"71498660","42.4582","-71.0686"
"71498950","42.4518","-71.0701"
"71499065","42.466","-71.0677"
"71499150","42.4643","-71.0641"
"71499888","42.4529","-71.0486"
"71500398","42.4535","-71.0608"
"71500720","42.4517","-71.0687"
"71501091","42.4749","-71.0563"
"71501533","42.4654","-71.0749"
"71501684","42.4534","-71.0593"
"71501849","42.445","-71.0729"
"71501953","42.4705","-71.0645"
"71502013","42.4523","-71.0699"
"71502172","42.4517","-71.0569"
"71502229","42.4551","-71.0735"
"71502341","42.4614","-71.0536"
"71502443","42.4679","-71.0567"
"71502699","42.4557","-71.0579"
"71503026","42.4485","-71.0592"
"71503116","42.448","-71.0739"
"71503172","42.4593","-71.048"
"71503173","42.4593","-71.048"
"71503266","42.4535","-71.0636"
"71503465","42.4629","-71.0466"
"71504652","42.4563","-71.0624"
"71504763","42.4582","-71.0686"
"71505012","42.4582","-71.0686"
"71505118","42.4497","-71.0612"
"71505514","42.4685","-71.0757"
"71505728","42.4533","-71.0666"
"71506213","42.4532","-71.0627"
"71507067","42.4515","-71.0681"
"71507591","42.4522","-71.0598"
"71507829","42.4541","-71.0628"
"71510125","42.4593","-71.0436"
"71510381","42.4585","-71.0648"
"71510475","42.4648","-71.0581"
"71510708","42.4545","-71.0447"
"71511761","42.4659","-71.0724"
"71512064","42.4639","-71.0748"
"71512574","42.4533","-71.0666"
"71513631","42.449","-71.0711"
"71513675","42.454","-71.0671"
"71514216","42.4601","-71.0767"
"71514217","42.455","-71.0723"
"71514218","42.4589","-71.0538"
"71514226","42.4698","-71.0481"
"71514544","42.4545","-71.0602"
"71514756","42.4567","-71.0702"
"71515294","42.4526","-71.0514"
"71516575","42.4519","-71.0548"
"71516894","42.4597","-71.0793"
"71516967","42.4472","-71.066"
"71517262","42.472","-71.0626"
"71517555","42.4498","-71.0672"
"71517751","42.4611","-71.0425"
"71517909","42.4535","-71.0578"
"71518000","42.4587","-71.0518"
"71518157","42.4523","-71.0722"
"71518235","42.4508","-71.0611"
"71518281","42.4724","-71.0623"
"71518283","42.4608","-71.0443"
"71518429","42.4624","-71.0424"
"71518432","42.4561","-71.0748"
"71519260","42.4456","-71.0658"
"71519478","42.468","-71.0506"
"71521142","42.4704","-71.0556"
"71521871","42.4694","-71.0556"
"71522429","42.4601","-71.0731"
"71522513","42.4496","-71.0613"
"71522672","42.4582","-71.0686"
"71522901","42.4697","-71.056"
"71525339","42.4624","-71.0496"
"71525598","42.4552","-71.0753"
"71526031","42.4494","-71.0594"
"71526072","42.4566","-71.0711"
"71526085","42.4709","-71.0602"
"71526089","42.4601","-71.0412"
"71526457","42.4542","-71.0703"
"71526458","42.455","-71.0463"
"71527454","42.4627","-71.0733"
"71527522","42.4594","-71.0712"
"71527890","42.4651","-71.0758"
"71530686","42.4462","-71.0738"
"71531902","42.4593","-71.048"
"71531935","42.473","-71.06"
"71532123","42.4536","-71.048"
"71532454","42.4422","-71.0524"
"71532455","42.4656","-71.0473"
"71532519","42.4484","-71.071"
"71532703","42.4593","-71.048"
"71532790","42.455","-71.0508"
"71532986","42.458","-71.0768"
"71532987","42.4717","-71.0613"
"71533066","42.4482","-71.0652"
"71533098","42.4532","-71.0618"
"71533200","42.4485","-71.0674"
"71534269","42.4608","-71.0405"
"71534328","42.4559","-71.0492"
"71534398","42.4559","-71.0492"
"71534664","42.4699","-71.0737"
"71536326","42.4655","-71.0687"
"71536745","42.451","-71.0745"
"71536899","42.4547","-71.0438"
"71536992","42.4571","-71.0554"
"71537083","42.4466","-71.0503"
"71537953","42.4551","-71.0748"
"71540249","42.4724","-71.0619"
"71540305","42.4694","-71.0662"
"71540472","42.4552","-71.0555"
"71540677","42.4492","-71.0715"
"71541420","42.4587","-71.0708"
"71541503","42.4573","-71.047"
"71541708","42.4542","-71.0703"
"71541944","42.4581","-71.0425"
"71543786","42.4486","-71.0708"
"71543859","42.4663","-71.0573"
"71544195","42.4533","-71.0496"
"71544283","42.4528","-71.0772"
"71544350","42.4618","-71.0606"
"71544468","42.4526","-71.0724"
"71545028","42.4526","-71.0724"
"71546036","42.4684","-71.0784"
"71547757","42.4504","-71.0617"
"71248508","42.3194","-71.1792"
"71291536","42.5832","-71.0448"
"71372436","42.5684","-71.5005"
"71388483","42.4814","-71.3491"
"71390401","42.4443","-71.159"
"71422684","42.5043","-71.3841"
"71423774","42.3317","-71.3081"
"71429093","42.4448","-71.183"
"71434340","42.5192","-71.4063"
"71441376","42.4851","-71.4328"
"71441657","42.4789","-71.2996"
"71445832","42.4871","-71.3716"
"71449464","42.3679","-71.1797"
"71449948","42.4582","-71.0686"
"71454264","42.4398","-71.196"
"71455538","42.395","-71.453"
"71456496","42.3041","-71.1788"
"71459493","42.6061","-71.3907"
"71466304","42.4384","-71.0879"
"71468039","42.6451","-71.1539"
"71470895","42.3373","-71.1732"
"71471995","42.4064","-71.251"
"71473151","42.5827","-71.0582"
"71473604","42.4215","-71.1353"
"71473947","42.2659","-71.4919"
"71476467","42.3768","-71.3132"
"71479361","42.4059","-71.132"
"71479847","42.4265","-71.4553"
"71480235","42.51","-71.4212"
"71480508","42.3083","-71.1864"
"71480554","42.3362","-71.3315"
"71481335","42.4581","-71.0744"
"71481944","42.5714","-71.4286"
"71482909","42.4807","-71.248"
"71483224","42.6151","-71.4588"
"71483282","42.3657","-71.2411"
"71483447","42.5715","-71.428"
"71484912","42.3448","-71.2058"
"71485492","42.3737","-71.1783"
"71486423","42.3249","-71.1656"
"71488446","42.4666","-71.184"
"71488746","42.3509","-71.4298"
"71489349","42.3689","-71.0722"
"71490215","42.4426","-71.0518"
"71491266","42.3909","-71.1331"
"71491579","42.5815","-71.4874"
"71491897","42.5824","-71.2376"
"71493848","42.3772","-71.181"
"71493870","42.3369","-71.5393"
"71494075","42.3657","-71.2411"
"71495225","42.309","-71.3009"
"71495241","42.3378","-71.2258"
"71495645","42.5462","-71.2473"
"71495821","42.3561","-71.3444"
"71496077","42.3483","-71.1767"
"71496147","42.3315","-71.2818"
"71496358","42.3233","-71.3401"
"71496437","42.383","-71.1408"
"71497011","42.5787","-71.4487"
"71497359","42.4582","-71.0686"
"71497382","42.3055","-71.177"
"71498520","42.4877","-71.0909"
"71498586","42.4608","-71.4564"
"71498597","42.4475","-71.5447"
"71500081","42.4828","-71.3125"
"71500248","42.5893","-71.2716"
"71500401","42.413","-71.2781"
"71500937","42.368","-71.2275"
"71502029","42.469","-71.0739"
"71502506","42.5897","-71.4503"
"71502667","42.6638","-71.138"
"71502786","42.3753","-71.2424"
"71502799","42.3825","-71.0945"
"71503086","42.5793","-71.4378"
"71503230","42.4164","-71.1291"
"71503361","42.3716","-71.1648"
"71503449","42.2455","-71.166"
"71503487","42.4534","-71.0688"
"71503769","42.4824","-71.1209"
"71503979","42.291","-71.186"
"71504242","42.6208","-71.366"
"71504262","42.537","-71.5152"
"71504600","42.446","-71.0688"
"71504671","42.4222","-71.4349"
"71504756","42.4582","-71.0686"
"71504822","42.4713","-71.1005"
"71504908","42.3033","-71.2969"
"71506197","42.5851","-71.4447"
"71506637","42.5788","-71.4776"
"71507109","42.2313","-71.1586"
"71507222","42.4107","-71.2424"
"71507229","42.6105","-71.4107"
"71507362","42.3214","-71.3556"
"71507461","42.4851","-71.4328"
"71507463","42.4052","-71.17"
"71507871","42.3741","-71.2026"
"71508055","42.6122","-71.3385"
"71508544","42.351","-71.5426"
"71508619","42.4444","-71.454"
"71508909","42.3126","-71.2701"
"71508920","42.426","-71.4321"
"71509512","42.402","-71.1275"
"71510120","42.3452","-71.5651"
"71510552","42.3658","-71.1541"
"71510568","42.4425","-71.0532"
"71510614","42.3052","-71.2055"
"71510665","42.4488","-71.0672"
"71511691","42.3754","-71.4461"
"71511873","42.4789","-71.2996"
"71512400","42.2697","-71.4765"
"71512525","42.3473","-71.5406"
"71513025","42.5704","-71.262"
"71513515","42.4614","-71.1762"
"71513609","42.4254","-71.1961"
"71513674","42.259","-71.4432"
"71513781","42.4654","-71.0596"
"71513919","42.5088","-71.164"
"71514018","42.5301","-71.2326"
"71514549","42.3844","-71.1039"
"71514961","42.3668","-71.1714"
"71515030","42.3219","-71.2656"
"71515288","42.3463","-71.2518"
"71515375","42.6204","-71.1507"
"71515459","42.4872","-71.3819"
"71515752","42.6796","-71.1581"
"71515820","42.3974","-71.1332"
"71516067","42.4961","-71.2065"
"71516166","42.4074","-71.5064"
"71516494","42.4607","-71.1459"
"71516667","42.3685","-71.5384"
"71516853","42.3737","-71.2617"
"71517207","42.4933","-71.3982"
"71517385","42.3447","-71.2555"
"71517661","42.3257","-71.5613"
"71517730","42.494","-71.5423"
"71518008","42.3954","-71.1792"
"71518613","42.399","-71.2344"
"71518626","42.5955","-71.264"
"71518664","42.4294","-71.2469"
"71518770","42.6635","-71.1745"
"71518806","42.3782","-71.2143"
"71519113","42.4963","-71.183"
"71519715","42.4084","-71.1471"
"71519755","42.4807","-71.4127"
"71519938","42.4906","-71.276"
"71520225","42.3317","-71.2231"
"71520738","42.3701","-71.3107"
"71520797","42.3457","-71.3492"
"71520988","42.4689","-71.3129"
"71521030","42.4276","-71.0922"
"71522060","42.6247","-71.141"
"71522283","42.4194","-71.1672"
"71522423","42.3774","-71.1842"
"71522451","42.3993","-71.1628"
"71522506","42.4944","-71.1745"
"71522511","42.4765","-71.107"
"71522577","42.4789","-71.0667"
"71522624","42.4511","-71.0609"
"71522625","42.4511","-71.0609"
"71523211","42.383","-71.0811"
"71523369","42.3745","-71.2489"
"71523374","42.447","-71.1461"
"71523532","42.4065","-71.251"
"71523791","42.3073","-71.1902"
"71523958","42.5018","-71.4112"
"71524234","42.5725","-71.4547"
"71524256","42.3157","-71.2636"
"71524297","42.4631","-71.4547"
"71524436","42.3816","-71.1073"
"71524666","42.5786","-71.4877"
"71525070","42.465","-71.3765"
"71525470","42.2453","-71.1512"
"71525613","42.2264","-71.1462"
"71525728","42.3132","-71.21"
"71525844","42.3684","-71.2798"
"71525956","42.3407","-71.3703"
"71526024","42.6493","-71.1495"
"71526061","42.3747","-71.1302"
"71526086","42.4599","-71.336"
"71526150","42.3943","-71.1085"
"71526272","42.2558","-71.1562"
"71526437","42.6155","-71.3452"
"71526488","42.5902","-71.4653"
"71526686","42.4761","-71.0989"
"71526728","42.4498","-71.2657"
"71526791","42.4221","-71.1692"
"71527184","42.4699","-71.2347"
"71527204","42.6067","-71.4177"
"71527218","42.4823","-71.3053"
"71527314","42.3621","-71.2337"
"71527384","42.2232","-71.1545"
"71527387","42.4699","-71.2347"
"71527399","42.443","-71.4376"
"71527603","42.3533","-71.5112"
"71527666","42.3435","-71.2159"
"71527697","42.5919","-71.3592"
"71527744","42.5188","-71.2106"
"71527793","42.6476","-71.3879"
"71527996","42.3609","-71.2387"
"71528120","42.502","-71.4979"
"71528131","42.435","-71.4533"
"71528194","42.3614","-71.1708"
"71528369","42.3482","-71.5414"
"71528444","42.3641","-71.2371"
"71528542","42.3075","-71.2169"
"71528822","42.445","-71.1312"
"71528830","42.3072","-71.1828"
"71529037","42.3902","-71.0918"
"71529039","42.3902","-71.0918"
"71529352","42.4997","-71.061"
"71529503","42.613","-71.413"
"71529545","42.2534","-71.4807"
"71529627","42.501","-71.0927"
"71529631","42.2237","-71.1647"
"71530062","42.6337","-71.1648"
"71530278","42.5416","-71.4419"
"71530340","42.5729","-71.0973"
"71530746","42.346","-71.254"
"71530753","42.3702","-71.0714"
"71530811","42.4831","-71.2847"
"71530816","42.4801","-71.4901"
"71530856","42.5136","-71.047"
"71531026","42.3859","-71.1367"
"71531060","42.4358","-71.5211"
"71531114","42.3286","-71.1875"
"71531123","42.3543","-71.5581"
"71531221","42.4612","-71.0601"
"71531611","42.2453","-71.1512"
"71531645","42.3722","-71.2465"
"71531666","42.3885","-71.1326"
"71531801","42.3185","-71.292"
"71532188","42.4673","-71.1306"
"71532190","42.3658","-71.4137"
"71532320","42.3855","-71.1741"
"71532580","42.4386","-71.2529"
"71532720","42.6147","-71.1375"
"71532791","42.3764","-71.176"
"71532861","42.349","-71.2409"
"71532980","42.5767","-71.3429"
"71533008","42.5081","-71.0653"
"71533023","42.3973","-71.301"
"71533026","42.3713","-71.263"
"71533205","42.4935","-71.1979"
"71533278","42.459","-71.1337"
"71533299","42.4166","-71.1473"
"71533345","42.355","-71.5458"
"71533356","42.4176","-71.2407"
"71533366","42.4808","-71.2567"
"71533381","42.3435","-71.2411"
"71533499","42.4206","-71.1287"
"71533573","42.4206","-71.1287"
"71533607","42.5269","-71.3989"
"71533833","42.4741","-71.4475"
"71533870","42.3341","-71.22"
"71534047","42.5355","-71.2503"
"71534101","42.4105","-71.1263"
"71534114","42.404","-71.2379"
"71534154","42.6538","-71.1322"
"71534187","42.2624","-71.4536"
"71534349","42.4938","-71.2469"
"71534436","42.4542","-71.4528"
"71534791","42.3683","-71.1146"
"71534807","42.4032","-71.2484"
"71534861","42.4991","-71.0883"
"71534933","42.349","-71.2409"
"71535129","42.5018","-71.0651"
"71535322","42.3726","-71.0983"
"71535387","42.4855","-71.2451"
"71535398","42.4227","-71.1218"
"71535534","42.3913","-71.1044"
"71535596","42.4382","-71.4828"
"71535743","42.5667","-71.2282"
"71535787","42.3541","-71.5912"
"71535919","42.323","-71.3635"
"71536027","42.2345","-71.1485"
"71536126","42.6629","-71.144"
"71536228","42.3396","-71.5551"
"71536296","42.3414","-71.5637"
"71536306","42.4573","-71.4008"
"71536378","42.3887","-71.1009"
"71536381","42.4175","-71.0943"
"71536466","42.4396","-71.4723"
"71536515","42.5956","-71.4669"
"71536556","42.2402","-71.1801"
"71536622","42.6129","-71.1274"
"71536882","42.4614","-71.0518"
"71536889","42.4931","-71.0515"
"71536893","42.4658","-71.0459"
"71536914","42.3247","-71.5678"
"71537049","42.6297","-71.0954"
"71537073","42.3108","-71.3157"
"71537120","42.3811","-71.1226"
"71537212","42.5736","-71.2146"
"71537236","42.4847","-71.0623"
"71537329","42.507","-71.2089"
"71545242","42.2829","-71.3417"
"71537478","42.4781","-71.4064"
"71537482","42.4818","-71.0657"
"71537530","42.3836","-71.1942"
"71537625","42.6035","-71.3734"
"71537681","42.5521","-71.2689"
"71537754","42.375","-71.0953"
"71537765","42.4392","-71.5279"
"71537778","42.3677","-71.1056"
"71537839","42.5999","-71.0745"
"71537865","42.3475","-71.526"
"71537866","42.4798","-71.4697"
"71537984","42.4755","-71.103"
"71538014","42.5403","-71.4937"
"71538071","42.3974","-71.134"
"71538201","42.3841","-71.1593"
"71538241","42.3363","-71.1825"
"71538270","42.3656","-71.1803"
"71538327","42.4603","-71.051"
"71538367","42.6259","-71.3795"
"71538471","42.3693","-71.2312"
"71538494","42.4851","-71.4328"
"71538577","42.5525","-71.2652"
"71538750","42.6045","-71.4401"
"71539473","42.4815","-71.5141"
"71539580","42.5384","-71.2927"
"71539874","42.5806","-71.2501"
"71539997","42.3522","-71.5331"
"71540121","42.6101","-71.3452"
"71540237","42.3659","-71.1775"
"71540289","42.3647","-71.2371"
"71540347","42.5411","-71.3798"
"71540376","42.3459","-71.5523"
"71540516","42.3355","-71.3313"
"71540629","42.6721","-71.1507"
"71540658","42.4906","-71.4649"
"71540727","42.3737","-71.1562"
"71540767","42.5807","-71.0817"
"71540778","42.3942","-71.1362"
"71540783","42.4775","-71.096"
"71540867","42.5524","-71.2704"
"71540876","42.3942","-71.1362"
"71540906","42.4134","-71.122"
"71540933","42.3871","-71.4292"
"71540957","42.3692","-71.1569"
"71541028","42.503","-71.1523"
"71541029","42.3714","-71.1146"
"71541075","42.3725","-71.2057"
"71541166","42.3893","-71.1226"
"71541191","42.4922","-71.1056"
"71541259","42.4116","-71.2314"
"71541401","42.572","-71.3378"
"71541465","42.4952","-71.1759"
"71541762","42.3718","-71.0859"
"71541794","42.4558","-71.3837"
"71541798","42.4989","-71.1282"
"71541894","42.3734","-71.1637"
"71542077","42.3814","-71.1219"
"71542100","42.6022","-71.4168"
"71542101","42.4851","-71.4954"
"71542126","42.4377","-71.1409"
"71542233","42.3934","-71.2393"
"71542304","42.3313","-71.5616"
"71544255","42.2711","-71.3449"
"71542497","42.569","-71.1213"
"71542532","42.4194","-71.1179"
"71542590","42.4174","-71.117"
"71542602","42.0865","-72.5599"
"71542739","42.4651","-71.4594"
"71542742","42.4584","-71.0821"
"71542760","42.4798","-71.1488"
"71542798","42.4559","-71.4478"
"71542831","42.4526","-71.1436"
"71543022","42.6134","-71.3834"
"71543044","42.3881","-71.0931"
"71543139","42.4948","-71.0847"
"71543165","42.313","-71.3152"
"71543174","42.5404","-71.4994"
"71543338","42.2404","-71.4287"
"71543370","42.3232","-71.2057"
"71543407","42.3643","-71.2433"
"71543503","42.3729","-71.1261"
"71542139","42.2916","-71.3946"
"71543620","42.3842","-71.1084"
"71543631","42.4412","-71.2523"
"71543660","42.3473","-71.536"
"71543672","42.4707","-71.2261"
"71543726","42.4782","-71.1042"
"71543802","42.4535","-71.2264"
"71543873","42.6745","-71.1371"
"71543882","42.6435","-71.1607"
"71543917","42.3837","-71.1077"
"71544084","42.3854","-71.1121"
"71544127","42.636","-71.1377"
"71544150","42.4928","-71.4677"
"71544162","42.3851","-71.1739"
"71544175","42.6144","-71.3448"
"71544208","42.5897","-71.4504"
"71544225","42.425","-71.1058"
"71544251","42.3864","-71.0797"
"71544279","42.3882","-71.1138"
"71544291","42.5056","-71.0596"
"71544332","42.3562","-71.1749"
"71544373","42.3888","-71.1087"
"71544392","42.3104","-71.2049"
"71544416","42.4941","-71.5427"
"71544490","42.4544","-71.0753"
"71544501","42.3617","-71.2184"
"71544503","42.3454","-71.2386"
"71544533","42.5271","-71.4366"
"71544538","42.3822","-71.2055"
"71544586","42.3375","-71.3726"
"71544646","42.2448","-71.1789"
"71544663","42.5345","-71.4444"
"71544677","42.3404","-71.3898"
"71544699","42.3235","-71.2198"
"71544702","42.5675","-71.1242"
"71544706","42.3724","-71.1254"
"71544731","42.4151","-71.4482"
"71544956","42.5083","-71.1915"
"71545017","42.2361","-71.1479"
"71545029","42.6014","-71.1215"
"71545059","42.4603","-71.1392"
"71545062","42.4146","-71.1418"
"71545080","42.382","-71.1106"
"71545201","42.4748","-71.2662"
"71545280","42.3631","-71.2002"
"71545310","42.3777","-71.2426"
"71545330","42.4887","-71.2789"
"71545366","42.568","-71.4009"
"71545377","42.6277","-71.1076"
"71545409","42.3398","-71.2052"
"71545411","42.5555","-71.2575"
"71545420","42.3701","-71.0712"
"71545429","42.3644","-71.2037"
"71545505","42.5281","-71.4599"
"71545578","42.4588","-71.1535"
"71545593","42.468","-71.1376"
"71545714","42.3859","-71.1021"
"71545731","42.5802","-71.1148"
"71545738","42.498","-71.2531"
"71545798","42.6607","-71.1682"
"71545877","42.5822","-71.4858"
"71545891","42.4207","-71.1169"
"71545954","42.2898","-71.1877"
"71546028","42.4049","-71.1974"
"71546080","42.471","-71.0805"
"71546112","42.4293","-71.4496"
"71546124","42.3232","-71.2057"
"71546135","42.3366","-71.1776"
"71546267","42.2381","-71.4794"
"71546284","42.6219","-71.1296"
"71546314","42.3234","-71.1898"
"71546497","42.3757","-71.0844"
"71546587","42.553","-71.2699"
"71546631","42.4252","-71.0967"
"71546645","42.6067","-71.4038"
"71546715","42.5048","-71.0889"
"71546725","42.2252","-71.1591"
"71546810","42.5955","-71.4804"
"71546832","42.2691","-71.5016"
"71546842","42.32","-71.3599"
"71546844","42.3496","-71.5601"
"71546867","42.3197","-71.1723"
"71546877","42.4043","-71.079"
"71547051","42.4643","-71.1212"
"71547077","42.4138","-71.1285"
"71547084","42.579","-71.0979"
"71547097","42.2699","-71.1789"
"71547115","42.6814","-71.1901"
"71547147","42.4226","-71.1054"
"71547188","42.2512","-71.1665"
"71547227","42.4245","-71.0904"
"71547275","42.3395","-71.1822"
"71547299","42.4428","-71.1733"
"71547336","42.3464","-71.2344"
"71547346","42.3781","-71.1421"
"71547354","42.6011","-71.3905"
"71547369","42.3485","-71.539"
"71547382","42.4199","-71.1676"
"71547389","42.4103","-71.2545"
"71547407","42.3758","-71.151"
"71547425","42.5882","-71.1034"
"71547426","42.2569","-71.4599"
"71547432","42.3695","-71.0742"
"71547450","42.3958","-71.1163"
"71547455","42.3265","-71.5666"
"71547515","42.3508","-71.229"
"71547569","42.4531","-71.4554"
"71547583","42.3048","-71.2781"
"71547603","42.3755","-71.1528"
"71547620","42.3881","-71.1143"
"71547630","42.4194","-71.1728"
"71547636","42.4451","-71.1322"
"71547645","42.3974","-71.1346"
"71547661","42.3938","-71.1371"
"71547662","42.3865","-71.1817"
"71547673","42.4269","-71.1857"
"71547706","42.4357","-71.1661"
"71547711","42.3576","-71.2057"
"71547740","42.4339","-71.4789"
"71547758","42.3264","-71.2742"
"71547782","42.568","-71.1221"
"71547784","42.3581","-71.1813"
"71547798","42.3764","-71.1653"
"71547810","42.3591","-71.2061"
"71547816","42.3716","-71.0984"
"71547817","42.3596","-71.1851"
"71547831","42.3629","-71.4524"
"71547839","42.4344","-71.4747"
"71547851","42.3178","-71.2805"
"71547853","42.5101","-71.0653"
"71547870","42.508","-71.0945"
"71547874","42.6072","-71.3909"
"71547879","42.3802","-71.1082"
"71547896","42.4407","-71.4508"
"71547947","42.3987","-71.1134"
"71547970","42.4778","-71.0681"
"71547982","42.4027","-71.1284"
"71547985","42.2588","-71.4429"
"71548003","42.4016","-71.2398"
"71548030","42.659","-71.129"
"71548033","42.2462","-71.4476"
"71548044","42.4182","-71.1319"
"71548049","42.3677","-71.1815"
"71548053","42.4221","-71.1528"
"71548072","42.435","-71.2446"
"71548074","42.3737","-71.1882"
"71548078","42.5186","-71.0564"
"71548082","42.3764","-71.1503"
"71548085","42.4789","-71.0595"
"71548096","42.4191","-71.1314"
"71548097","42.3832","-71.0897"
"71548105","42.3413","-71.1996"
"71548115","42.3873","-71.1043"
"71548129","42.4017","-71.1387"
"71548146","42.5211","-71.4292"
"71548170","42.5101","-71.5133"
"71548176","42.618","-71.1289"
"71548185","42.3943","-71.1156"
"71548199","42.3707","-71.161"
"71548203","42.4351","-71.0965"
"71548212","42.4018","-71.2296"
"71548217","42.3588","-71.231"
"71548231","42.4205","-71.09"
"71548233","42.567","-71.341"
"71548240","42.391","-71.1085"
"71548249","42.4023","-71.1701"
"71548253","42.6597","-71.1511"
"71548276","42.3904","-71.1105"
"71548305","42.3169","-71.2153"
"71548309","42.4756","-71.4299"
"71548324","42.4652","-71.4822"
"71548339","42.5682","-71.13"
"71548366","42.3723","-71.2242"
"71548373","42.3599","-71.1081"
"71548383","42.3675","-71.1071"
"71548393","42.4007","-71.1383"
"71548400","42.4062","-71.2326"
"71548406","42.4704","-71.2333"
"71548409","42.3732","-71.1939"
"71548412","42.382","-71.177"
"71548422","42.4237","-71.1799"
"71548430","42.4057","-71.0804"
"71548433","42.6013","-71.3038"
"71548437","42.4043","-71.1101"
"71548468","42.3651","-71.4459"
"71548474","42.3897","-71.1616"
"71548477","42.398","-71.1312"
"71548489","42.4499","-71.2214"
"71548490","42.4233","-71.2119"
"71548492","42.3206","-71.2172"
"71548504","42.3674","-71.1712"
"71548517","42.6667","-71.2202"
"71548523","42.3751","-71.4262"
"71548538","42.432","-71.2085"
"71548551","42.4755","-71.0616"
"71548582","42.412","-71.2453"
"71548600","42.5832","-71.4868"
"71548640","42.4557","-71.0815"
"71548645","42.3433","-71.2147"
"71548674","42.4932","-71.2799"
"71548697","42.3695","-71.5365"
"71548701","42.3915","-71.1592"
"71548703","42.379","-71.125"
"71548737","42.5441","-71.4356"
"71548753","42.6464","-71.1769"
